Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International transport,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Statistical differences,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1916,,2.3251744E7,,3664.0,1.07673968E8,,,,,,4986704.0,,,9.3988928E7,1.927264E7,8031488.0,,,,,,,4.5792672E7,,,,,,,,,2879904.0,,,923328.0,,,,,7.6456688E7,,,,,3707968.0,1.7964592E7,,,,,,,,,,,,,5.9946704E7,,1.0215232E7,,,,1.38904072E9,,179536.0,,,,,,1.84944064E8,,,,179536.0,1.09689168E8,,,,,,5.00696592E8,,,65952.0,,,,,,,,,,,1.183472E7,,3.6680304E7,6763744.0,0.0,2007872.0,,241824.0,,2.3511888E7,,5.8598352E7,,,,,,,,,,,,,,,,,,,,,549600.0,,,,,,,,1.718416E7,,2517168.0,,,,,,,,,,,2.2398032E7,,5038000.0,,,65952.0,,,7895920.0,,,,,,,,1963904.0,51296.0,1.08776832E8,2989824.0,,,2997152.0,,,,,,,,,,,,,,,,,,,,,2.1811792E7,,,1.7865664E7,,0.0,,,,1.5758864E7,8482160.0,,1384992.0,,,,,,,414032.0,10992.0,512960.0,,,,,,,5.07071952E8,1.516258464E9,,,,80608.0,1817344.0,,3.372323616E9,,,1183472.0
1917,,2.5343888E7,,7328.0,1.22765984E8,,,,,,2231376.0,,,1.04189504E8,2.0760224E7,3451488.0,,,,,,,3.6247952E7,,,,,,,,,2498848.0,,,1139504.0,,,,,8.524296E7,,,,,4026736.0,1.9851552E7,,,,,,,,,,,,,5.637064E7,,7434256.0,,,,1.380254448E9,25648.0,421360.0,,,,,,1.6594256E8,,,,120912.0,1.21604496E8,,,,,,5.24578544E8,,,91600.0,,,,,,,,,,,1.1717472E7,,3.8358416E7,7137472.0,0.0,2799296.0,,256480.0,,1.61216E7,,6.7483552E7,,,,,,,,,,,,,,,,,,,,,652192.0,,,,,,,,2.6131648E7,,3191344.0,,,,,,,,,,,8654368.0,,4616640.0,,,223504.0,,,3495456.0,,,,,,,,2004208.0,10992.0,1.20882688E8,1656128.0,,,2513504.0,,,,,,,,,,,,,,,,,,,,,2.333968E7,,,1.5850464E7,,0.0,,,,6763744.0,6107888.0,,1799024.0,,,,,,,527616.0,29312.0,392048.0,,,,,,,5.01169248E8,1.668468352E9,,,,80608.0,1736736.0,,3.52837704E9,,,1322704.0
1918,,2.4728336E7,,18320.0,1.3192232E8,,,,,,2520832.0,,,1.11191408E8,2.2940304E7,3337904.0,,,,,,,3.3723456E7,,,,,,,,,2322976.0,,,1421632.0,,,,,8.9518848E7,,,,,3968112.0,2.1042352E7,,,,,,,,,,,,,4.8060688E7,,8676352.0,,,,1.301027776E9,25648.0,864704.0,,,,,,9.812192E7,,,,73280.0,1.08450736E8,,,,,,5.03422608E8,,,124576.0,,,,,,,,,,,1.0651248E7,,4.3158256E7,7130144.0,0.0,3447824.0,,245488.0,,1.897952E7,,7.1543264E7,,,,,,,,,,,,,,,,,,,,,670512.0,,,,,,,,3.0642032E7,,3905824.0,,,,,,,,,,,1.452776E7,,4543360.0,,,399376.0,,,4451760.0,,,,,,,,1945584.0,29312.0,1.01525776E8,1095536.0,,,3187680.0,,,,,,,,,,,,,,,,,,,,,2.222216E7,,,1.6733488E7,,0.0,,,,8002176.0,5745152.0,,2143440.0,,,,,,,769440.0,40304.0,458000.0,,,,,,,4.6684856E8,1.74558456E9,,,,216176.0,1689104.0,,3.480686416E9,,,1179808.0
1919,,2.544648E7,,18320.0,1.30727856E8,,,,,,3726288.0,,,1.18794208E8,2.1738512E7,3015472.0,,,,,,,4.4869344E7,,,,,,,,,3070432.0,,,835392.0,,,,,7.6090288E7,,,,,3883840.0,2.425568E7,,,,,,,,,,,,,4.5404288E7,,8236672.0,,,,1.09575584E9,25648.0,688832.0,,,,,,9.2343792E7,,,,238160.0,1.16141472E8,,,,,,3.87427696E8,,,106256.0,,,,,,,,,,,4755872.0,,4.7122704E7,7635776.0,0.0,4319856.0,,249152.0,,1.8609456E7,,7.9193696E7,,,,,,,,,,,,,,,,,,,,,769440.0,,,,,,,,4.1084432E7,,5257840.0,,,,,,,,,,,2.1980336E7,,4129328.0,,,370064.0,,,5290816.0,,,,,,,,1982224.0,58624.0,2729680.0,2158096.0,,,4664272.0,,,,,,,,,,,,,,,,,,,,,2.313816E7,,,1.5927408E7,,0.0,,,,7679744.0,4605648.0,,2909216.0,,,,,,,648528.0,,937984.0,,,,,,,4.5613136E8,1.476951072E9,,,,212512.0,1766048.0,,3.016640816E9,,,1227440.0
1920,,2.8051584E7,,21984.0,1.7633E8,,,,,,5891712.0,,,1.187136E8,2.5732272E7,1.452776E7,,,,,,,5.5154192E7,,,,,,,,,3645680.0,,,1099200.0,,,,,8.4378256E7,,,,,2780976.0,2.6769184E7,,,,,,,,,,,,,4.503056E7,3664.0,7192432.0,,,,1.284272304E9,25648.0,454336.0,,,,,,9.2581952E7,,,,274800.0,1.51777536E8,,,,,,4.29208288E8,,,677840.0,,,,,,,,,,,5587600.0,,3.816056E7,8262320.0,0.0,5437376.0,,293120.0,,1.7869328E7,,7.4280272E7,,,,,,,,,,,,,,,,,,,,,1110192.0,,,,,,,,7.6236848E7,,6837024.0,,,,,,,,,,,2.2170864E7,,3557744.0,,,487312.0,,,5301808.0,,,,,,,,2147104.0,102592.0,7.6379744E7,2103136.0,,,5485008.0,,,,,,,,,,,,,,,,,,,,,2.566632E7,,,1.4055104E7,,0.0,,,,1.0402096E7,7232736.0,,3044784.0,,,,,,,868368.0,29312.0,1403312.0,,,,,,,4.70014256E8,1.735889616E9,,,,150224.0,1857648.0,,3.507613152E9,,,1388656.0
1921,,2.7985632E7,,25648.0,1.8620448E8,,,,,,5539968.0,,,1.09722144E8,2.3152816E7,1.9338592E7,,,,,,,5.0533888E7,,,,,,,,,2890896.0,,,1366672.0,,,,,8.0483424E7,,,,,3334240.0,2.5288928E7,,29312.0,,,,,,,,,,,4.3246192E7,7328.0,6793056.0,,,,1.16841296E9,25648.0,560592.0,,,,,,8.8991232E7,,,,282128.0,1.37909296E8,,,,,,4.73179952E8,,,743792.0,,,,,,,,,,,9236944.0,,4.1044128E7,8756960.0,0.0,7254720.0,,238160.0,,2.1881408E7,,6.6809376E7,,,,,,,,,,,,,,,,,,,,,1414304.0,,,,,,,,9.0288288E7,,8097440.0,,,,,,,,,,,2.3233424E7,,3499120.0,,,571584.0,,,3374544.0,,,,,,,,2447552.0,69616.0,7.494712E7,2147104.0,,,5917360.0,,,,,,,,,,,,,,,,,,,,,2.5413504E7,,,1.4846528E7,,0.0,,,,6012624.0,4466416.0,,2755328.0,,,,,,,1000272.0,21984.0,842720.0,,,,,,,3.19804912E8,1.421972752E9,,,,161216.0,2443888.0,,3.077712368E9,,,1384992.0
1922,,2.3973552E7,,25648.0,1.72900496E8,,,,,,7298688.0,,,1.16757024E8,2.4343616E7,1.8587472E7,,,,,,,5.5908976E7,,,,,,,,,3781248.0,,,1509568.0,,,,,6.9209296E7,,,,,2755328.0,2.6633616E7,,142896.0,,,,,,,,,,,3.8596576E7,80608.0,9650976.0,,,,1.304618496E9,25648.0,531280.0,,,,,,9.8429696E7,,,,710816.0,1.63150592E8,,,,,,4.55460848E8,,,677840.0,,,,,,,,,,,1.101032E7,,4.0388272E7,8298960.0,0.0,9225952.0,,,,2.5699296E7,,7.142968E7,,,,,,,,,,,,,,,,,,,,,2004208.0,,,,,,,,8.5550736E7,,1.0237216E7,,,,,,,,,,,2.7271152E7,,3561408.0,,,304112.0,,,6481616.0,,,,,,,,2953184.0,76944.0,7.1770432E7,2960512.0,,,7141136.0,,,,,,,,,,,,,,,,,,,,,2.1786144E7,,,1.4941792E7,,0.0,,,,9944096.0,6151856.0,,3572400.0,,,,,,,981952.0,0.0,1011264.0,,,,,,,4.28222672E8,1.433327488E9,,,,205184.0,2627088.0,,3.22726952E9,,,1242096.0
1923,,2.9048192E7,,14656.0,1.85991968E8,,,,,,8445520.0,,,1.24491728E8,2.4849248E7,1.7777728E7,,,,,,,7.1884016E7,,,,,,,,,4616640.0,,,1604832.0,,,,,9.2981328E7,,,,,3044784.0,3.21516E7,,186864.0,,,,,,,,,,,4.0794976E7,161216.0,1.0526672E7,,,,1.234097488E9,36640.0,468992.0,,,,,,1.07311232E8,,,,1476592.0,1.8418928E8,,,,,,3.31929088E8,,,919664.0,,,,,,,,,,,1.1860368E7,,4.1575408E7,9588688.0,0.0,1.157824E7,,,,2.6824144E7,,7.5907088E7,,,,,,,,,,,,,,,,,,,,,2583120.0,,,,,,,,7.2037904E7,,1.3047504E7,,,,,,,,,,,2.7197872E7,,3836208.0,,,472656.0,,,6793056.0,,,,,,,,2978832.0,76944.0,5.2549088E7,2678384.0,,,8474832.0,,,,,,,,,,,,,,,,,,,,,2.6443088E7,,,1.7213472E7,,0.0,,,,1.2098528E7,7665088.0,,3832544.0,,,,,,,1209120.0,0.0,1472928.0,,,,,,,4.54892928E8,1.894009536E9,,,,450672.0,2802960.0,,3.661713664E9,,,1483920.0
1924,,3.063104E7,,29312.0,1.7123704E8,,,,,,1.0959024E7,,,1.31911328E8,2.7069632E7,2.0093376E7,,,,,,,7.6255168E7,,,,,,,,,5103952.0,,,1842992.0,,,,,7.738368E7,,,,,4026736.0,3.5093792E7,,197856.0,,,,,,,,,,,5.0072224E7,216176.0,1.2340352E7,,,,1.422412432E9,43968.0,498304.0,,,,,,1.25942672E8,,,,1744064.0,2.06634944E8,,,,,,4.51793184E8,,,1297056.0,,,,,,,,,,,1.1263136E7,,4.4510272E7,1.0585296E7,0.0,1.3505504E7,0.0,6686800.0,,3.2180912E7,,7.9347584E7,,,,,,,,,,,,,,,,,,,,,2835936.0,,,,,,,,6.7871936E7,,1.595672E7,,,,,,,,,,,3.05944E7,,3990096.0,,,542272.0,,,7727376.0,,,,,,,,3616368.0,84272.0,4.7837184E7,3030128.0,,,1.0006384E7,,,,,,,,,,,,,,,,,,,,,2.7776784E7,,,1.8389616E7,,0.0,,,,1.4439824E7,7232736.0,,3993760.0,,,,,,,1656128.0,0.0,2451216.0,,,,,,,4.75982912E8,1.695592944E9,,,,384720.0,3279280.0,,3.673299232E9,,,1568192.0
1925,,3.2180912E7,,32976.0,1.60655408E8,,,,,,1.1237488E7,,,1.3826104E8,2.8234784E7,1.8990512E7,,,,,,,7.8039536E7,,,,,,,,,5375088.0,,,1810016.0,,,,,7.5247568E7,,,,,3799568.0,3.3221488E7,,443344.0,,,,,,,,,,,4.7122704E7,172208.0,1.0720864E7,,,,1.41038352E9,69616.0,553264.0,,,,,,1.23139712E8,,,,1711088.0,2.13827376E8,,,,,,4.58065952E8,,,1978560.0,,,,,,,,,,,1.013096E7,,4.3916704E7,1.1079936E7,0.0,1.4201664E7,0.0,6034608.0,,3.0968128E7,,8.2011312E7,,,,,,,,,,,,,,,,,,,,,2964176.0,,,,,,,,5.708512E7,,1.6568608E7,,,,,,,,,,,3.3591552E7,,4089024.0,,,644864.0,,,7595472.0,,,,,,,,4785184.0,84272.0,4.8075344E7,3121728.0,,,1.1710144E7,,,,,,,,,,,,,,,,,,,,,2.8952928E7,,,1.90528E7,,0.0,,,,1.289728E7,7536848.0,,4488400.0,,,,,,,1945584.0,,2366944.0,,,,,,,4.49657072E8,1.740898304E9,,,,674176.0,3616368.0,,3.699225696E9,,,1828336.0
1926,,3.4437936E7,,40304.0,1.6997296E8,,,,,,1.1259472E7,,,1.39261312E8,2.7853728E7,1.8620448E7,,,,,,,7.7684128E7,,,,,,,,,5477680.0,,,1780704.0,,,,,8.4755648E7,,,,,3902160.0,2.9590464E7,,846384.0,,,,,,,,,,,4.777856E7,238160.0,1.0468048E7,,,,1.172032992E9,91600.0,531280.0,,,,,,1.46226576E8,,,,1597504.0,2.13732112E8,,,,,,4.13236912E8,,,1821008.0,,,,,,,,,,,1.1772432E7,,4.3792128E7,1.1098256E7,0.0,1.505904E7,0.0,8097440.0,,3.5841248E7,,8.260488E7,,,,,,,,,,,,,,,,,,,,,3400192.0,,,,,,,,4.4686144E7,,1.8067184E7,,,,,,,,,,,3.4328016E7,,4272224.0,,,875696.0,,,6360704.0,,,,,,,,4733888.0,51296.0,4.8130304E7,3136384.0,,,1.4502112E7,,,,,,,,,,,,,,,,,,,,,3.042952E7,,,1.8378624E7,,0.0,,,,1.2534544E7,7456240.0,,4752208.0,,,,,,,1960240.0,,3008144.0,,,,,,,2.46371024E8,1.88853552E9,,,,1069888.0,3422176.0,,3.6419244E9,,,2322976.0
1927,,3.383704E7,,58624.0,1.67001456E8,,,,,,1.33736E7,,,1.49938208E8,2.8894304E7,2.0122688E7,,,,,,,9.0475152E7,,,,,,,,,6074912.0,,,1817344.0,,,,,9.1999376E7,,,,,3876512.0,3.35256E7,,824400.0,,,,,,,,,,,5.1274016E7,230832.0,1.3325968E7,,,,1.509392128E9,234496.0,567920.0,,,,,,1.72790576E8,,,,2850592.0,2.13039616E8,,,,,,4.81042896E8,,,2315648.0,,,,,,,,,,,1.3087808E7,,4.5931904E7,1.2886288E7,0.0,1.6700512E7,139232.0,6730768.0,,4.0384608E7,,8.9482208E7,,,,,,,,,,,,,,,,,,,,,3378208.0,,,,,,,,3.1796192E7,,2.011536E7,,,,,,43968.0,,,,,3.7966368E7,,4495728.0,,,967296.0,,,8533456.0,,,,,,,,4682592.0,40304.0,6.0668512E7,3631024.0,,,1.6125264E7,,,,,,,,,,,,,,,,,,,,,2.9561152E7,,,2.1445392E7,,0.0,,,,1.7627504E7,8595744.0,,4928080.0,,,,,,,2099472.0,,3279280.0,,,,,,,4.66734976E8,1.844838656E9,,,,1014928.0,3957120.0,,3.977378256E9,,,2410912.0
1928,,3.477136E7,,73280.0,1.81415632E8,,,,,,1.2739728E7,,,1.56951104E8,2.62892E7,2.1192576E7,,,,,3664.0,,8.8258432E7,,,,,3664.0,,,,5928352.0,,,2139776.0,,,,,9.3783744E7,,,,,3656672.0,3.4115504E7,,1348352.0,,,,,,,,,,,5.3985376E7,282128.0,1.2560192E7,,,,1.503203632E9,472656.0,868368.0,,,,32976.0,,1.87574816E8,,,,3129056.0,2.11636304E8,,,,,,5.04888208E8,,,2374272.0,,,,,,,,,,,1.3750992E7,,4.4198832E7,1.4831872E7,0.0,1.76788E7,289456.0,6485280.0,,3.816056E7,,9.240608E7,,,,,,,,,10992.0,,,,,,,,,,,,3806896.0,,,,,,,,2.4083472E7,,2.1093648E7,,,,,29312.0,21984.0,3158368.0,,,,3.8006672E7,,4715568.0,,,967296.0,,,8452848.0,,,,,,,,5378752.0,80608.0,6.289256E7,3993760.0,,,1.8272368E7,,,,,,,,,,,,,,,,,,,,,2.962344E7,,,2.1515008E7,,0.0,,,,1.6246176E7,8965808.0,,4202608.0,,,,,,,3231648.0,,3125392.0,,,,,,,4.37657472E8,1.8277864E9,,,,1901616.0,5217536.0,,3.99112192E9,,,2905552.0
1929,,3.5808272E7,,80608.0,1.95459744E8,,,,,,1.3131776E7,,,1.61223328E8,2.3654784E7,2.4175072E7,,,,,3664.0,,9.696776E7,,,,,10992.0,,,,6346048.0,,,2484192.0,,,,,9.903792E7,,,,,4015744.0,3.5819264E7,,1289728.0,,,,,,,,,,,6.0390048E7,304112.0,1.5128656E7,,,,1.629754528E9,600896.0,923328.0,,,,29312.0,,2.0542216E8,,,,3352560.0,2.34305472E8,,,,,,5.38970736E8,,,2704032.0,,,,,,,,,,,1.5114E7,,4.5994192E7,1.853984E7,0.0,1.7022944E7,370064.0,9999056.0,,4.404128E7,,9.48976E7,,,,,,,,,18320.0,,,,,,,,,,,,4114672.0,,,,,,,,2.214888E7,,2.0943424E7,,,,,32976.0,10992.0,3048448.0,,,,4.1267632E7,,4895104.0,,,930656.0,,,9519072.0,,,,,,,,7082512.0,69616.0,7.269376E7,3968112.0,,,2.0492752E7,,,,,,,,,,,,,,,,,,,,,3.0770272E7,,,2.3977216E7,,0.0,,,,1.9371568E7,1.0266528E7,,4191616.0,,,,,,,3594384.0,,3550416.0,,,,,,,4.6069304E8,1.960338928E9,,,,1949248.0,5232192.0,,4.290749184E9,,,2751664.0
1930,,3.3701472E7,,84272.0,1.90681888E8,,,,,,1.276904E7,,,1.49864928E8,2.2031632E7,1.8865936E7,,,,,7328.0,,9.3684816E7,,,,,10992.0,,,,5514320.0,,0.0,2403584.0,,,,,9.4355328E7,,,,,3850864.0,3.79224E7,,652192.0,,,,,,,,,,,5.323792E7,388384.0,1.3809616E7,,,,1.503932768E9,677840.0,1022256.0,,,,21984.0,,2.3750048E8,,,,2649072.0,2.37654368E8,,,,,,4.61733616E8,,,2854256.0,,,,,,,,,,,1.2516224E7,,4.6756304E7,1.8085504E7,0.0,1.8514192E7,370064.0,9552048.0,40304.0,3.9563872E7,,8.6180944E7,,,,,,,,,36640.0,,,,,,,,,,,,3671328.0,,,,,,,,2.0379168E7,,2.2896336E7,,,,,40304.0,10992.0,3085088.0,,,,4.078032E7,,4865792.0,,,937984.0,,,8727648.0,,,,,,,,5624240.0,87936.0,5.6568496E7,4323520.0,,,2.3244416E7,,,,,,,,,,,,,,,,,,,,,2.8722096E7,,,2.3643792E7,,0.0,,,,1.8931888E7,9559376.0,,4242912.0,,,,,,,3645680.0,,3971776.0,,,,,,,4.41094304E8,1.742210016E9,,,,,5188224.0,,3.965451936E9,,,2491520.0
1931,,2.9469552E7,,98928.0,1.58757456E8,,,,,,1.2845984E7,,,1.35263888E8,1.954744E7,1.8103824E7,,,,,3664.0,,8.4132768E7,,,,,7328.0,,,,4169632.0,,0.0,2275344.0,,,,,7.5855792E7,,,,,2927536.0,4.0260032E7,,329760.0,,,,,,,,,,,4.981208E7,249152.0,1.4322576E7,,,,1.36623232E9,765776.0,1007600.0,,,,21984.0,,2.64694688E8,,,,3011808.0,2.1751336E8,,,,,,3.85595696E8,,,2729680.0,,,,,,,,,,,1.1189856E7,,4.2824832E7,1.6894704E7,0.0,1.7924288E7,366400.0,9841504.0,40304.0,3.418512E7,,7.7918624E7,,,,,,,,,36640.0,3664.0,,,,,,,,,,,2707696.0,,,,,,,,1.6751808E7,,2.2280784E7,,,,,91600.0,10992.0,2934864.0,,,,4.495728E7,,4239248.0,,,883024.0,,,8086448.0,,,,,,,,4499392.0,80608.0,5.4828096E7,3920480.0,,,2.584952E7,,,,,,,,,,,,,,,,,,,,,2.5567392E7,,,2.2537264E7,,0.0,,,,1.894288E7,1.0097984E7,3664.0,3773920.0,,,29312.0,,,,3074096.0,,3938800.0,,,,,,,4.1223664E8,1.483080944E9,,,,,4580000.0,,3.54286816E9,,,1557200.0
1932,,2.6629952E7,,113584.0,1.5529864E8,,,,,,1.3102464E7,,,1.34509104E8,2.0342528E7,1.5172624E7,,,,,3664.0,,6.7721712E7,,,,,14656.0,,,,4169632.0,,0.0,2638080.0,,,,,7.0209568E7,,,,,2894560.0,3.860024E7,,80608.0,,,,,,,,,,,4.3414736E7,51296.0,1.342856E7,,,,1.238516272E9,710816.0,952640.0,,,,14656.0,,2.82003424E8,,,,3022800.0,1.91795744E8,,,,,,3.47317888E8,,,2682048.0,,,,,,,,,,,1.0211568E7,,3.9816688E7,1.6586928E7,0.0,2.0089712E7,373728.0,6426656.0,51296.0,2.8077232E7,,7.7995568E7,,,,,,,,,25648.0,10992.0,,,,,,,,,,,1795360.0,,,,,,,,1.619488E7,,2.4537808E7,,,,,150224.0,62288.0,2978832.0,,,,4.1417856E7,,3539424.0,,,677840.0,,,8643376.0,,,,,,,,4107344.0,87936.0,4.1978448E7,3389200.0,,,2.7359088E7,,,,,,,,,,,,,,,,,,,,,2.3456928E7,,,2.1181584E7,,0.0,,,,1.8737696E7,1.0226224E7,10992.0,3594384.0,,,25648.0,,,,3253632.0,0.0,4001088.0,,,,,,,3.95917184E8,1.256400256E9,76944.0,,,3806896.0,4543360.0,,3.196286736E9,,,1161488.0
1933,,2.8502256E7,7328.0,120912.0,1.623152E8,,,,,,1.3234368E7,,,1.50967792E8,2.158096E7,1.4230976E7,,,10992.0,,3664.0,,7.2664448E7,,,,,43968.0,,,,4722896.0,,3664.0,2348624.0,,,,,6.9484096E7,,,,,4092688.0,4.2216608E7,,534944.0,,,,,,,,,,,3.9706768E7,3664.0,1.33736E7,,,,1.26569216E9,725472.0,872032.0,,,,14656.0,,3.0242656E8,,,,3224320.0,1.99405872E8,,,,,,3.64853792E8,,,2300992.0,,,,,,,,,,,1.0006384E7,,3.9087552E7,1.7862E7,0.0,2.2086592E7,351744.0,9266256.0,65952.0,3.0488144E7,,9.136184E7,,,,,,,,,25648.0,14656.0,,,,,,,,,3664.0,,1590176.0,,,,,,,,1.6740816E7,,2.7212528E7,,,,,175872.0,51296.0,2997152.0,,,,3.8570928E7,,3546752.0,,,633872.0,,,9178320.0,,,,,,,,6661152.0,76944.0,4.3205888E7,3997424.0,,,2.7311456E7,,,,,,,,,,,,,,,,,,,,,2.5332896E7,,,1.8712048E7,,0.0,,,,1.9518128E7,9566704.0,14656.0,4195280.0,,,21984.0,,,,4067040.0,18320.0,4664272.0,,,,,,,3.92172576E8,1.347183184E9,65952.0,,,2821280.0,4220928.0,,3.365596512E9,,,1282400.0
1934,,3.2539984E7,7328.0,139232.0,1.84434768E8,,,,,,1.4241968E7,,,1.65143808E8,2.269848E7,1.3754656E7,,,120912.0,,3664.0,,7.496544E7,,,,,73280.0,,,,4623968.0,,43968.0,2440224.0,,,,,7.9915504E7,,,,,4829152.0,4.9273472E7,,736464.0,,,,,,,,,,,3.96628E7,18320.0,1.4645008E7,,,,1.367206944E9,732800.0,824400.0,,,,14656.0,,3.52557408E8,,,,3953456.0,2.01369776E8,,,,,,4.0864592E8,,,2832272.0,,,,,,,,,,,1.0574304E7,,4.3645568E7,1.9236E7,0.0,2.3493568E7,2865248.0,9482432.0,69616.0,3.9677456E7,,1.01221664E8,,,,,,,,,36640.0,,,,,,,,,,7328.0,,1733072.0,,,,,,,,1.8891584E7,,3.2349456E7,,,,,190528.0,65952.0,3063104.0,,,,3.8629552E7,,3982768.0,,,699824.0,,,9486096.0,,,,,,,,6749088.0,87936.0,4.5217424E7,4096352.0,,,3.1660624E7,,,,,,,,,,,,,,,,,,,,,2.887232E7,,,2.0250928E7,,0.0,,,,2.1734848E7,9555712.0,10992.0,4173296.0,,,25648.0,,,,4777856.0,18320.0,5792784.0,,,,,,,4.23224976E8,1.434390048E9,51296.0,,,5224864.0,4224592.0,,3.661548784E9,,,1707424.0
1935,,3.5914528E7,18320.0,131904.0,1.96727488E8,,,,,,1.4000144E7,,,1.75296752E8,2.5230304E7,1.39232E7,,,531280.0,,0.0,,7.164952E7,,,,,69616.0,,,,5510656.0,,25648.0,2473200.0,,,,,7.8797984E7,,,,,5111280.0,5.7627392E7,,2403584.0,,,,,,,,,,,4.0831616E7,32976.0,1.5253232E7,,,,1.417337792E9,784096.0,747456.0,,,,18320.0,,3.92051664E8,,,,3517440.0,1.95390128E8,,,,,,4.52368432E8,,,2912880.0,,,,,,,,,,,1.1079936E7,,4.5602144E7,2.0001776E7,0.0,2.333968E7,5723168.0,9533728.0,91600.0,4.5393296E7,,1.06406224E8,,,,,,,,,36640.0,51296.0,,,,,,,,,3664.0,,1806352.0,,,,,,,,2.1427072E7,,3.568736E7,,,,,234496.0,47632.0,3026464.0,,,,3.7266544E7,,4151312.0,,,696160.0,,,9782880.0,,,,,,,,7166784.0,98928.0,4.6151744E7,4378480.0,,,3.1532384E7,,,,,,,,,,0.0,,,,,,,,,,,3.2158928E7,,,2.246032E7,,0.0,,,,2.2867024E7,9475104.0,14656.0,4363824.0,,,25648.0,,,,5089296.0,18320.0,5935680.0,,,,,,,4.29131344E8,1.490262384E9,51296.0,,,5990640.0,4708240.0,,3.846511168E9,,,1842992.0
1936,,3.9025264E7,128240.0,51296.0,2.07221184E8,,,,,,1.5099344E7,,,1.92198784E8,2.7051312E7,1.359344E7,,,1949248.0,,0.0,,7.5013072E7,,,,,43968.0,,,,5147920.0,,76944.0,2513504.0,,,,,8.6166288E7,,,,,5027008.0,6.5039664E7,,2784640.0,,,,,,,,,,,4.4363712E7,40304.0,1.5780848E7,,,,1.481150016E9,875696.0,729136.0,,,,25648.0,,4.4420504E8,,,,4964720.0,1.98097824E8,,,,,,4.99681664E8,,,3367216.0,,,,,,,,,,,1.1900672E7,21984.0,4.4818048E7,2.1767824E7,0.0,2.5552736E7,5792784.0,1.0145616E7,76944.0,3.200504E7,,1.16874272E8,,,,,,,,,51296.0,58624.0,,,,,,,,,,,2048176.0,,,,,,,,2.1962016E7,,3.933304E7,,,,,212512.0,51296.0,3110736.0,,,,3.9893632E7,,4176960.0,,,787760.0,,,1.04424E7,,,,,,,,7404944.0,120912.0,4.9900016E7,4129328.0,,,3.3155536E7,,,,,,,,,,7328.0,,,,,,,,,,,3.5255008E7,,,8057136.0,,0.0,,,,2.5050768E7,9922112.0,29312.0,4733888.0,,,29312.0,,,,5741488.0,25648.0,5866064.0,,,,,,,4.5382304E8,1.710695952E9,54960.0,,,3165696.0,5800112.0,,4.223676E9,,,1868640.0
